reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_52,Selected country circuity factors for road travel distance estimation,Selected Country Circuity Factors For Road Travel Distance Estimation,48,10.1016/s0965-8564(01)00044-1,https://w3id.org/oc/meta/br/06240892522,author_title
ref_54,"Experiences of electric bicycle users in the sacramento, California area","Experiences Of Electric Bicycle Users In The Sacramento, California Area",48,10.1016/j.tbs.2013.10.006,https://w3id.org/oc/meta/br/06901940623,author_title
ref_57,Electric bike sharing: simulation of user demand and system availability,Electric Bike Sharing: Simulation Of User Demand And System Availability,45,10.1016/j.jclepro.2013.09.024,https://w3id.org/oc/meta/br/061701079268,author_title
ref_58,The safety of electrically assisted bicycles compared to classic bicycles,The Safety Of Electrically Assisted Bicycles Compared To Classic Bicycles,45,10.1016/j.aap.2014.09.010,https://w3id.org/oc/meta/br/06190539572,author_title
ref_59,The transition to electric bikes in China: history and key reasons for rapid growth,The Transition To Electric Bikes In China: History And Key Reasons For Rapid Growth,48,10.1007/s11116-007-9118-8,https://w3id.org/oc/meta/br/06803492441,author_title
ref_60,Travelling to work: will people move out of their cars,Travelling To Work: Will People Move Out Of Their Cars,41,10.1016/s0967-070x(01)00005-1,https://w3id.org/oc/meta/br/061601145265,year_volume_page
ref_61,"Employer travel plans, cycling and gender: will travel plan measures improve the outlook for cycling to work in the UK?","Employer Travel Plans, Cycling And Gender: Will Travel Plan Measures Improve The Outlook For Cycling To Work In The UK?",48,10.1016/s1361-9209(02)00018-4,https://w3id.org/oc/meta/br/061801689522,author_title
ref_62,"Influence of individual perceptions and bicycle infrastructure on decision to bike, Transportation Research Record",Influence Of Individual Perceptions And Bicycle Infrastructure On Decision To Bike,45,10.3141/2140-18,https://w3id.org/oc/meta/br/06703733947,author_title
ref_64,Electric bicycles as a new active transportation modality to promote health,Electric Bicycles As A New Active Transportation Modality To Promote Health,41,10.1249/mss.0b013e31821cbdc8,https://w3id.org/oc/meta/br/06150596026,year_volume_page
ref_65,Decarbonizing urban transport in european cities: four cases show possibly high co-benefits,Decarbonizing Urban Transport In European Cities: Four Cases Show Possibly High Co-Benefits,40,10.1088/1748-9326/7/4/044042,https://w3id.org/oc/meta/br/0639062526,author_title
ref_66,"Making cycling irresistible: lessons from The Netherlands, Denmark and Germany","Making Cycling Irresistible: Lessons From The Netherlands, Denmark And Germany",48,10.1080/01441640701806612,https://w3id.org/oc/meta/br/06703450638,author_title
ref_67,Factors correlated with bicycle commuting: a study in six small u.s. cities,Factors Correlated With Bicycle Commuting: A Study In Six Small U.S. Cities,48,10.1080/15568310903514789,https://w3id.org/oc/meta/br/06601281965,author_title
