reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b28,Action of natural abscisic acid precursors and catabolites on abscisic acid receptor complexes,Action Of Natural Abscisic Acid Precursors And Catabolites On Abscisic Acid Receptor Complexes,70,10.1104/pp.111.182584,https://w3id.org/oc/meta/br/062501316931,year_volume_page
b29,Synthesis and biological activity of tetralone abscisic acid analogues,Synthesis And Biological Activity Of Tetralone Abscisic Acid Analogues,70,10.1039/b509193d,https://w3id.org/oc/meta/br/0644013615,year_volume_page
b30,ABA perception and signalling,ABA Perception And Signalling,70,10.1016/j.tplants.2010.04.006,https://w3id.org/oc/meta/br/0640331868,year_volume_page
b31,Evolution of abscisic acid synthesis and signaling mechanisms,Evolution Of Abscisic Acid Synthesis And Signaling Mechanisms,70,10.1016/j.cub.2011.03.015,https://w3id.org/oc/meta/br/06150116693,author_title
b32,A rationally designed agonist defines subfamily IIIA abscisic acid receptors as critical targets for manipulating transpiration,A Rationally Designed Agonist Defines Subfamily IIIA Abscisic Acid Receptors As Critical Targets For Manipulating Transpiration,70,10.1021/acschembio.7b00650,https://w3id.org/oc/meta/br/06120636326,year_volume_page
b33,Isolation of a strong Arabidopsis guard cell promoter and its potential as a research tool,Isolation Of A Strong Arabidopsis Guard Cell Promoter And Its Potential As A Research Tool,70,10.1186/1746-4811-4-6,https://w3id.org/oc/meta/br/06170255061,author_title
b34,Boolean modeling of transcriptome data reveals novel modes of heterotrimeric G-protein action,Boolean Modeling Of Transcriptome Data Reveals Novel Modes Of Heterotrimeric G‐protein Action,65,10.1038/msb.2010.28,https://w3id.org/oc/meta/br/06170320505,year_volume_page
b35,Functional mechanism of the abscisic acid agonist pyrabactin,Functional Mechanism Of The Abscisic Acid Agonist Pyrabactin,70,10.1074/jbc.m110.149005,https://w3id.org/oc/meta/br/061089034,year_volume_page
b36,Identification and mechanism of ABA receptor antagonism.,Identification And Mechanism Of ABA Receptor Antagonism,70,10.1038/nsmb.1887,https://w3id.org/oc/meta/br/0610797351,year_volume_page
b37,Structural basis for selective activation of ABA receptors,Structural Basis For Selective Activation Of ABA Receptors,70,10.1038/nsmb.1898,https://w3id.org/oc/meta/br/0610797347,year_volume_page
b38,An ABA-mimicking ligand that reduces water loss and promotes drought resistance in plants,An ABA-mimicking Ligand That Reduces Water Loss And Promotes Drought Resistance In Plants,70,10.1038/cr.2013.95,https://w3id.org/oc/meta/br/0629061054,year_volume_page
b39,"Glide: A new approach for rapid, accurate docking and scoring. 2. Enrichment factors in database screening","Glide: A New Approach For Rapid, Accurate Docking And Scoring. 2. Enrichment Factors In Database Screening",70,10.1021/jm030644s,https://w3id.org/oc/meta/br/06210245501,year_volume_page
b40,ZINC—A free database of commercially available compounds for virtual screening,ZINC − A Free Database Of Commercially Available Compounds For Virtual Screening,65,10.1021/ci049714+,https://w3id.org/oc/meta/br/06402427634,year_volume_page
b41,A gate-latch-lock mechanism for hormone signalling by abscisic acid receptors,A Gate–Latch–Lock Mechanism For Hormone Signalling By Abscisic Acid Receptors,70,10.1038/nature08613,https://w3id.org/oc/meta/br/06250349899,year_volume_page
b42,Structural insights into the mechanism of abscisic acid signaling by PYL proteins,Structural Insights Into The Mechanism Of Abscisic Acid Signaling By PYL Proteins,70,10.1038/nsmb.1730,https://w3id.org/oc/meta/br/0610797572,year_volume_page
b51,Do enthalpy and entropy distinguish first in class from best in class?,Do Enthalpy And Entropy Distinguish First In Class From Best In Class?,70,10.1016/j.drudis.2008.07.005,https://w3id.org/oc/meta/br/06703478650,year_volume_page
b52,Adding calorimetric data to decision making in lead discovery: A hot tip,Adding Calorimetric Data To Decision Making In Lead Discovery: A Hot Tip,65,10.1038/nrd3054,https://w3id.org/oc/meta/br/0680446042,year_volume_page
b53,Discovery and characterization of novel selective inhibitors of carbonic anhydrase IX,Discovery And Characterization Of Novel Selective Inhibitors Of Carbonic Anhydrase IX,70,10.1021/jm501003k,https://w3id.org/oc/meta/br/06230249889,year_volume_page
b55,"Gene duplication can impart fragility, not robustness, in the yeast protein interaction network","Gene Duplication Can Impart Fragility, Not Robustness, In The Yeast Protein Interaction Network",70,10.1126/science.aai7685,https://w3id.org/oc/meta/br/06250480535,year_volume_page
b56,Exogenous ABA increases yield in field- grown wheat with moderate water restriction,Exogenous ABA Increases Yield In Field-Grown Wheat With Moderate Water Restriction,70,10.1007/s00344-010-9147-y,https://w3id.org/oc/meta/br/06602839404,year_volume_page
b57,Improving winter wheat performance by foliar spray of ABA and FA under water deficit conditions,Improving Winter Wheat Performance By Foliar Spray Of ABA And FA Under Water Deficit Conditions,65,10.1007/s00344-015-9509-6,https://w3id.org/oc/meta/br/06602839027,year_volume_page
b58,ABA application to maize hybrids contrasting for drought tolerance: Changes in water parameters and in antioxidant enzyme activity,ABA Application To Maize Hybrids Contrasting For Drought Tolerance: Changes In Water Parameters And In Antioxidant Enzyme Activity,65,10.1007/s10725-013-9881-9,https://w3id.org/oc/meta/br/06101503627,year_volume_page
