reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b30,Prediction of urban human mobility using large-scale taxi traces and its applications,Prediction Of Urban Human Mobility Using Large-Scale Taxi Traces And Its Applications,70,10.1007/s11704-011-1192-6,https://w3id.org/oc/meta/br/0635095288,year_volume_page
b31,Limits of predictability in human mobility,Limits Of Predictability In Human Mobility,70,10.1126/science.1177170,https://w3id.org/oc/meta/br/06140476745,year_volume_page
b32,"How far out of the way will we travel?, Transportation Research Record",How Far Out Of The Way Will We Travel?,70,10.3141/2190-01,https://w3id.org/oc/meta/br/06603749363,year_author_page
b33,Built environment influences on healthy transportation choices: bicycling versus driving,Built Environment Influences On Healthy Transportation Choices: Bicycling Versus Driving,70,10.1007/s11524-010-9509-6,https://w3id.org/oc/meta/br/06601678240,year_volume_page
b34,The effect of environmental factors on bicycle commuters in Vermont: influences of a northern climate,The Effect Of Environmental Factors On Bicycle Commuters In Vermont: Influences Of A Northern Climate,70,10.1016/j.jtrangeo.2013.05.003,https://w3id.org/oc/meta/br/0630200551,year_author_page
b35,The effect of weather and climate on bicycle commuting,The Effect Of Weather And Climate On Bicycle Commuting,70,10.1016/s0965-8564(98)00022-6,https://w3id.org/oc/meta/br/06210906314,year_volume_page
b36,A dynamic model for the performance and environmental analysis of an innovative e-bike,A Dynamic Model For The Performance And Environmental Analysis Of An Innovative E-Bike,70,10.1016/j.egypro.2015.12.046,https://w3id.org/oc/meta/br/06802537338,year_author_page
b39,Using locally produced photovoltaic energy to charge electric vehicles,Using Locally Produced Photovoltaic Energy To Charge Electric Vehicles,70,10.1007/s00450-017-0345-8,https://w3id.org/oc/meta/br/061101942793,author_title
b40,Commuting by bicycle: an overview of the literature,Commuting By Bicycle: An Overview Of The Literature,70,10.1080/01441640903187001,https://w3id.org/oc/meta/br/06703450568,year_volume_page
b41,Enhancing utilitarian cycling: a case study,Enhancing Utilitarian Cycling: A Case Study,70,10.1016/j.trpro.2016.05.264,https://w3id.org/oc/meta/br/06702741812,year_author_page
b43,The in-use annual energy and carbon saving by switching from a car to an electric bicycle in an urban UK general medical practice: the implication for nhs commuters,The In-Use Annual Energy And Carbon Saving By Switching From A Car To An Electric Bicycle In An Urban UK General Medical Practice: The Implication For NHS Commuters,70,10.1007/s10668-013-9454-0,https://w3id.org/oc/meta/br/06190426278,year_volume_page
b44,How can we alter our carbon footprint? estimating ghg emissions based on travel survey information,How Can We Alter Our Carbon Footprint? Estimating GHG Emissions Based On Travel Survey Information,65,10.1007/s11116-012-9415-8,https://w3id.org/oc/meta/br/06203504995,year_volume_page
b45,Decomposition of factors determining the trend of co2 emissions from car travel in great britain (1970–2000),Decomposition Of Factors Determining The Trend Of CO2 Emissions From Car Travel In Great Britain (1970–2000),70,10.1016/j.ecolecon.2004.06.028,https://w3id.org/oc/meta/br/061602176572,year_volume_page
b48,The regional climate model cosmo-clm (cclm),The Regional Climate Model COSMO-CLM (CCLM),70,10.1127/0941-2948/2008/0309,https://w3id.org/oc/meta/br/062201681721,year_volume_page
b49,Operational convective-scale numerical weather prediction with the cosmo model: description and sensitivities,Operational Convective-Scale Numerical Weather Prediction With The COSMO Model: Description And Sensitivities,70,10.1175/mwr-d-10-05013.1,https://w3id.org/oc/meta/br/06190949922,year_volume_page
b50,A scalable method for estimating rooftop solar irra- diation potential over large regions,A Scalable Method For Estimating Rooftop Solar Irradiation Potential Over Large Regions,65,10.1016/j.apenergy.2018.02.008,https://w3id.org/oc/meta/br/062601950509,year_author_page
b51,Selected country circuity factors for road travel distance estimation,Selected Country Circuity Factors For Road Travel Distance Estimation,70,10.1016/s0965-8564(01)00044-1,https://w3id.org/oc/meta/br/06240892522,year_volume_page
b53,"Experiences of electric bicycle users in the sacramento, California area","Experiences Of Electric Bicycle Users In The Sacramento, California Area",70,10.1016/j.tbs.2013.10.006,https://w3id.org/oc/meta/br/06901940623,year_volume_page
b56,Electric bike sharing: simulation of user de- mand and system availability,Electric Bike Sharing: Simulation Of User Demand And System Availability,65,10.1016/j.jclepro.2013.09.024,https://w3id.org/oc/meta/br/061701079268,year_author_page
b57,The safety of electrically assisted bicycles compared to classic bicycles,The Safety Of Electrically Assisted Bicycles Compared To Classic Bicycles,70,10.1016/j.aap.2014.09.010,https://w3id.org/oc/meta/br/06190539572,year_author_page
b58,The transition to electric bikes in China: history and key reasons for rapid growth,The Transition To Electric Bikes In China: History And Key Reasons For Rapid Growth,70,10.1007/s11116-007-9118-8,https://w3id.org/oc/meta/br/06803492441,year_volume_page
b59,Travelling to work: will people move out of their cars,Travelling To Work: Will People Move Out Of Their Cars,70,10.1016/s0967-070x(01)00005-1,https://w3id.org/oc/meta/br/061601145265,year_volume_page
b60,"Employer travel plans, cycling and gender: will travel plan measures improve the outlook for cycling to work in the UK?","Employer Travel Plans, Cycling And Gender: Will Travel Plan Measures Improve The Outlook For Cycling To Work In The UK?",70,10.1016/s1361-9209(02)00018-4,https://w3id.org/oc/meta/br/061801689522,year_volume_page
b61,"Influence of individual perceptions and bicycle infrastructure on decision to bike, Transportation Research Record",Influence Of Individual Perceptions And Bicycle Infrastructure On Decision To Bike,70,10.3141/2140-18,https://w3id.org/oc/meta/br/06703733947,year_author_page
b63,Electric bicycles as a new active transportation modality to promote health,Electric Bicycles As A New Active Transportation Modality To Promote Health,70,10.1249/mss.0b013e31821cbdc8,https://w3id.org/oc/meta/br/06150596026,year_volume_page
b64,Decarbonizing urban transport in european cities: four cases show possibly high co-benefits,Decarbonizing Urban Transport In European Cities: Four Cases Show Possibly High Co-Benefits,70,10.1088/1748-9326/7/4/044042,https://w3id.org/oc/meta/br/0639062526,year_volume_page
b65,"Making cycling irresistible: lessons from The Netherlands, Denmark and Germany","Making Cycling Irresistible: Lessons From The Netherlands, Denmark And Germany",70,10.1080/01441640701806612,https://w3id.org/oc/meta/br/06703450638,year_volume_page
b66,Factors correlated with bicycle commuting: a study in six small u.s. cities,Factors Correlated With Bicycle Commuting: A Study In Six Small U.S. Cities,70,10.1080/15568310903514789,https://w3id.org/oc/meta/br/06601281965,year_volume_page
