reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b38,"Radiocarbon dating of marine shells, including a discussion of apparent age of Recent shells from Norway","Radiocarbon Dating Of Marine Shells, Including A Discussion Of Apparent Age Of Recent Shells From Norway",50,10.1111/j.1502-3885.1972.tb00147.x,https://w3id.org/oc/meta/br/061901198868,author_title
b39,Marine 14C reservoir ages for 19th century whales and molluscs from the North Atlantic,Marine 14C Reservoir Ages For 19Th Century Whales And Molluscs From The North Atlantic,70,10.1016/j.quascirev.2006.03.010,https://w3id.org/oc/meta/br/06240717129,year_volume_page
b40,"Apparent Radiocarbon Ages of recent marine shells from Norway, Spitsbergen, and Arctic Canada","Apparent Radiocarbon Ages Of Recent Marine Shells From Norway, Spitsbergen, And Arctic Canada",70,10.1016/0033-5894(75)90028-9,https://w3id.org/oc/meta/br/0610278950,year_volume_page
b41,Stepwise enrichment of 15N along food chains: Further evidence and the relation between δ15N and animal age,Stepwise Enrichment Of 15N Along Food Chains: Further Evidence And The Relation Between δ15N And Animal Age,70,10.1016/0016-7037(84)90204-7,https://w3id.org/oc/meta/br/06601689291,year_volume_page
b44,Slaves as burial gifts in Viking Age Norway? Evidence from stable isotope and ancient DNA analyses,Slaves As Burial Gifts In Viking Age Norway? Evidence From Stable Isotope And Ancient DNA Analyses,70,10.1016/j.jas.2013.08.022,https://w3id.org/oc/meta/br/062602402676,year_author_page
b45,SSpatial variability in sulphur isotope values of archaeological and modern cod (Gadus morhua),Spatial Variability In Sulphur Isotope Values Of Archaeological And Modern Cod (Gadus Morhua),70,10.1002/rcm.6682,https://w3id.org/oc/meta/br/0690108159,year_volume_page
b46,Establishing collagen quality criteria for sulphur isotope analysis of archaeological bone collagen,Establishing Collagen Quality Criteria For Sulphur Isotope Analysis Of Archaeological Bone Collagen,70,10.1007/s12520-009-0003-6,https://w3id.org/oc/meta/br/06170395278,year_volume_page
b47,"Isotopic Comparison of Hair, Nail and Bone: Modern Analyses","Isotopic Comparison Of Hair, Nail And Bone: Modern Analyses",70,10.1006/jasc.2001.0698,https://w3id.org/oc/meta/br/06402767143,year_volume_page
b48,Isotopic comparison of hair and bone: archaeolo- gical analyses,Isotopic Comparison Of Hair And Bone: Archaeological Analyses,65,10.1006/jasc.1998.0383,https://w3id.org/oc/meta/br/06402766678,year_volume_page
b51,"IntCal13 and Marine13 Radiocarbon Age Calibration Curves 0–50,000 Years cal BP","IntCal13 And Marine13 Radiocarbon Age Calibration Curves 0–50,000 Years Cal BP",70,10.2458/azu_js_rc.55.16947,https://w3id.org/oc/meta/br/061801156474,year_volume_page
b52,Sulphur isotopes in palaeodietary studies: a review and results from a controlled feeding experiment,Sulphur Isotopes In Palaeodietary Studies: A Review And Results From A Controlled Feeding Experiment,70,10.1002/oa.654,https://w3id.org/oc/meta/br/06701035046,year_volume_page
b55,Animal offerings at the Sámi offering site of Unna Saiva – Changing religious practices and human–animal relationships,Animal Offerings At The Sámi Offering Site Of Unna Saiva – Changing Religious Practices And Human–Animal Relationships,70,10.1016/j.jaa.2015.05.003,https://w3id.org/oc/meta/br/062501299106,year_author_page
b56,Tradition and transformation in Sámi animal-offering practices,Tradition And Transformation In Sámi Animal-Offering Practices,70,10.15184/aqy.2018.20,https://w3id.org/oc/meta/br/0690219125,year_volume_page
b57,Nitrogen and carbon isotopic composition of bone collagen from marine and terrestrial animals,Nitrogen And Carbon Isotopic Composition Of Bone Collagen From Marine And Terrestrial Animals,70,10.1016/0016-7037(84)90091-7,https://w3id.org/oc/meta/br/06701678288,year_volume_page
b63,Modeling atmospheric 14C influences and 14C ages of marine samples,"Modeling Atmospheric 14C Influences And 14C Ages Of Marine Samples To 10,000 BC",70,10.1017/s0033822200013874,https://w3id.org/oc/meta/br/06901174424,year_volume_page
b69,What Happened in Neiden? On the Question of Reburial Ethics,What Happened In Neiden? On The Question Of Reburial Ethics,70,10.1080/00293652.2013.839575,https://w3id.org/oc/meta/br/06170352155,year_volume_page
b71,Bone Collagen Quality Indicators for Palaeodietary and Radiocarbon Measurements,Bone Collagen Quality Indicators For Palaeodietary And Radiocarbon Measurements,70,10.1006/jasc.1998.0385,https://w3id.org/oc/meta/br/06602760334,year_volume_page
b72,Comparison of isotopic variability in proteinaceous tissues of a domesticated herbivore: a baseline for zooarchaeological investigation,Comparison Of Isotopic Variability In Proteinaceous Tissues Of A Domesticated Herbivore: A Baseline For Zooarchaeological Investigation,70,10.1002/rcm.6725,https://w3id.org/oc/meta/br/0690108123,year_volume_page
b76,Growth rate of human fingernails and toenails in healthy American young adults,Growth Rate Of Human Fingernails And Toenails In Healthy American Young Adults,70,10.1111/j.1468-3083.2009.03426.x,https://w3id.org/oc/meta/br/061901023876,year_volume_page
b77,N/A,The Nail In Health And Disease,70,10.1007/978-94-011-7846-4,https://w3id.org/oc/meta/br/064056520,author_title
