reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b38,Use of supplementary feeding to induce breeding in free-living kakapo Strigops habroptilus in New Zealand,Use Of Supplementary Feeding To Induce Breeding In Free-Living Kakapo Strigops Habroptilus In New Zealand,70,10.1016/0006-3207(94)90332-8,https://w3id.org/oc/meta/br/0620319198,author_title
b41,Call for a paradigm shift in the genetic management of fragmented populations,Call For A Paradigm Shift In The Genetic Management Of Fragmented Populations,65,10.1111/conl.12412,https://w3id.org/oc/meta/br/063309557,author_title
b42,Diagnosing the timing of demographic bottlenecks: Sub-adult survival in red-billed choughs,Diagnosing The Timing Of Demographic Bottlenecks: Sub-Adult Survival In Red-Billed Choughs,70,10.1111/j.1365-2664.2011.01973.x,https://w3id.org/oc/meta/br/0639058454,author_title
b43,Investigating patterns and processes of demographic variation: Environmental correlates of pre-breeding survival in red-billed choughs Pyrrhocorax pyrrhocorax,Investigating Patterns And Processes Of Demographic Variation: Environmental Correlates Of Pre-Breeding Survival In Red-Billed Choughs Pyrrhocorax Pyrrhocorax,70,10.1111/j.1365-2656.2008.01400.x,https://w3id.org/oc/meta/br/06260886258,author_title
b44,Age-specific reproductive performance in red-billed choughs Pyrrhocorax pyrrhocorax: Patterns and processes in a natural population,Age-specific Reproductive Performance In Red-Billed Choughs Pyrrhocorax Pyrrhocorax: Patterns And Processes In A Natural Population,70,10.1046/j.1365-2656.2003.00750.x,https://w3id.org/oc/meta/br/0629056641,author_title
b45,"Environmental variability, life-history covariation and cohort effects in the red-billed chough Pyrrhocorax pyrrhocorax","Environmental Variability, Life-History Covariation And Cohort Effects In The Red-Billed Chough Pyrrhocorax Pyrrhocorax",70,10.1046/j.1365-2656.2003.00673.x,https://w3id.org/oc/meta/br/0631056112,author_title
b46,Identifying the demographic determinants of population growth rate: A case study of red-billed choughs Pyrrhocorax pyrrhocorax,Identifying The Demographic Determinants Of Population Growth Rate: A Case Study Of Red-Billed Choughs Pyrrhocorax Pyrrhocorax,70,10.1111/j.0021-8790.2004.00854.x,https://w3id.org/oc/meta/br/0629056582,author_title
b49,Importance of lethal control of invasive predators for island conservation,Importance Of Lethal Control Of Invasive Predators For Island Conservation,65,10.1111/cobi.12666,https://w3id.org/oc/meta/br/062601479822,author_title
b50,Inbreeding and extinction in a butterfly metapopulation,Inbreeding And Extinction In A Butterfly Metapopulation,70,10.1038/33136,https://w3id.org/oc/meta/br/0630348847,author_title
b51,Interactions of inbreeding and stress by poor host quality in a root hemiparasite,Interactions Of Inbreeding And Stress By Poor Host Quality In A Root Hemiparasite,65,10.1093/aob/mcw190,https://w3id.org/oc/meta/br/0635052383,author_title
b52,From reintroduction to assisted colonization: Moving along the conservation translocation spectrum,From Reintroduction To Assisted Colonization: Moving Along The Conservation Translocation Spectrum,70,10.1111/j.1526-100x.2010.00724.x,https://w3id.org/oc/meta/br/062402587876,author_title
b53,No need to isolate genetics,No Need To Isolate Genetics,70,10.1126/science.282.5394.1658,https://w3id.org/oc/meta/br/061803500231,author_title
b54,Evidence of the phenotypic expression of a lethal recessive allele under inbreeding in a wild population of conservation concern,Data From: Evidence Of The Phenotypic Expression Of A Lethal Recessive Allele Under Inbreeding In A Wild Population Of Conservation Concern,65,10.5061/dryad.57t89,https://w3id.org/oc/meta/br/060273863,author_title
b55,Estimating demographic contributions to effective population size in an age-structured wild population experiencing environmental and demographic stochasticity,Data From: Estimating Demographic Contributions To Effective Population Size In An Age-Structured Wild Population Experiencing Environmental And Demographic Stochasticity,65,10.5061/dryad.68kk0,https://w3id.org/oc/meta/br/060275769,author_title
b57,N/A,Data From: Evaluating The Efficacy Of Independent Versus Simultaneous Management Strategies To Address Ecological And Genetic Threats To Population Viability,70,10.5061/dryad.2h3qj2r,https://w3id.org/oc/meta/br/060268112,author_title
b59,Relative contribution of inbreeding depression and eroded adaptive diversity to extinction risk in small populations of shore campion,Relative Contribution Of Inbreeding Depression And Eroded Adaptive Diversity To Extinction Risk In Small Populations Of Shore Campion,50,10.1111/j.1523-1739.2005.00275.x,https://w3id.org/oc/meta/br/06201465719,author_title
b61,Inbreeding depression in red deer calves,Inbreeding Depression In Red Deer Calves,70,10.1186/1471-2148-11-318,https://w3id.org/oc/meta/br/061101475648,author_title
b62,"COANCESTRY: A program for simulating, estimating and analysing relatedness and inbreeding coefficients","Coancestry: A Program For Simulating, Estimating And Analysing Relatedness And Inbreeding Coefficients",65,10.1111/j.1755-0998.2010.02885.x,https://w3id.org/oc/meta/br/061901367014,author_title
