reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b29,Synthesis and biological activity of tetralone abscisic acid analogues,Synthesis And Biological Activity Of Tetralone Abscisic Acid Analogues,70,10.1039/b509193d,https://w3id.org/oc/meta/br/0644013615,author_title
b31,Evolution of abscisic acid synthesis and signaling mechanisms,Evolution Of Abscisic Acid Synthesis And Signaling Mechanisms,70,10.1016/j.cub.2011.03.015,https://w3id.org/oc/meta/br/06150116693,author_title
b32,A rationally designed agonist defines subfamily IIIA abscisic acid receptors as critical targets for manipulating transpiration,A Rationally Designed Agonist Defines Subfamily IIIA Abscisic Acid Receptors As Critical Targets For Manipulating Transpiration,70,10.1021/acschembio.7b00650,https://w3id.org/oc/meta/br/06120636326,author_title
b33,Isolation of a strong Arabidopsis guard cell promoter and its potential as a research tool,Isolation Of A Strong Arabidopsis Guard Cell Promoter And Its Potential As A Research Tool,70,10.1186/1746-4811-4-6,https://w3id.org/oc/meta/br/06170255061,author_title
b35,Functional mechanism of the abscisic acid agonist pyrabactin,Functional Mechanism Of The Abscisic Acid Agonist Pyrabactin,70,10.1074/jbc.m110.149005,https://w3id.org/oc/meta/br/061089034,author_title
b37,Structural basis for selective activation of ABA receptors,Structural Basis For Selective Activation Of ABA Receptors,70,10.1038/nsmb.1898,https://w3id.org/oc/meta/br/0610797347,author_title
b38,An ABA-mimicking ligand that reduces water loss and promotes drought resistance in plants,An ABA-mimicking Ligand That Reduces Water Loss And Promotes Drought Resistance In Plants,70,10.1038/cr.2013.95,https://w3id.org/oc/meta/br/0629061054,author_title
b39,"Glide: A new approach for rapid, accurate docking and scoring. 2. Enrichment factors in database screening","Glide: A New Approach For Rapid, Accurate Docking And Scoring. 2. Enrichment Factors In Database Screening",70,10.1021/jm030644s,https://w3id.org/oc/meta/br/06210245501,author_title
b42,Structural insights into the mechanism of abscisic acid signaling by PYL proteins,Structural Insights Into The Mechanism Of Abscisic Acid Signaling By PYL Proteins,70,10.1038/nsmb.1730,https://w3id.org/oc/meta/br/0610797572,author_title
b43,Structural basis of abscisic acid signalling,Structural Basis Of Abscisic Acid Signalling,70,10.1038/nature08583,https://w3id.org/oc/meta/br/06250350026,author_title
b44,A scaffold merging approach to Hsp90 C-terminal inhibition: Synthesis and evaluation of a chimeric library,A Scaffold Merging Approach To Hsp90 C-terminal Inhibition: Synthesis And Evaluation Of A Chimeric Library,70,10.1039/c6md00377j,https://w3id.org/oc/meta/br/06230715136,author_title
b47,Designed abscisic acid analogs as antagonists of PYL-PP2C receptor interactions,Designed Abscisic Acid Analogs As Antagonists Of PYL-PP2C Receptor Interactions,70,10.1038/nchembio.1524,https://w3id.org/oc/meta/br/06302140274,author_title
b49,"Thermodynamic analysis of binding between mouse major urinary protein-I and the pheromone 2-sec-butyl-4,5-dihydrothiazole","Thermodynamic Analysis Of Binding Between Mouse Major Urinary Protein-I And The Pheromone 2-sec-Butyl-4,5-dihydrothiazole",70,10.1021/bi026423q,https://w3id.org/oc/meta/br/06150530672,author_title
b51,Do enthalpy and entropy distinguish first in class from best in class?,Do Enthalpy And Entropy Distinguish First In Class From Best In Class?,70,10.1016/j.drudis.2008.07.005,https://w3id.org/oc/meta/br/06703478650,author_title
b53,Discovery and characterization of novel selective inhibitors of carbonic anhydrase IX,Discovery And Characterization Of Novel Selective Inhibitors Of Carbonic Anhydrase IX,70,10.1021/jm501003k,https://w3id.org/oc/meta/br/06230249889,author_title
b55,"Gene duplication can impart fragility, not robustness, in the yeast protein interaction network","Gene Duplication Can Impart Fragility, Not Robustness, In The Yeast Protein Interaction Network",70,10.1126/science.aai7685,https://w3id.org/oc/meta/br/06250480535,author_title
b57,Improving winter wheat performance by foliar spray of ABA and FA under water deficit conditions,Improving Winter Wheat Performance By Foliar Spray Of ABA And FA Under Water Deficit Conditions,65,10.1007/s00344-015-9509-6,https://w3id.org/oc/meta/br/06602839027,author_title
