reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_36,A genome-wide transcriptional analysis using Arabidopsis thaliana Affymetrix gene chips determined plant responses to phosphate deprivation,A Genome-Wide Transcriptional Analysis Using Arabidopsis Thaliana Affymetrix Gene Chips Determined Plant Responses To Phosphate Deprivation,70,10.1073/pnas.0505266102,https://w3id.org/oc/meta/br/061503062016,author_title
ref_38,"The humic acid-induced changes in the root concentration of nitric oxide, IAA and ethylene do not explain the changes in root architecture caused by humic acid in cucumber","The Humic Acid-Induced Changes In The Root Concentration Of Nitric Oxide, IAA And Ethylene Do Not Explain The Changes In Root Architecture Caused By Humic Acid In Cucumber",70,10.1016/j.envexpbot.2011.10.001,https://w3id.org/oc/meta/br/06120262967,author_title
ref_43,Arabidopsis copper transport protein COPT2 participates in the cross talk between iron deficiency responses and low-phosphate,Arabidopsis Copper Transport Protein COPT2 Participates In The Cross Talk Between Iron Deficiency Responses And Low-Phosphate Signaling,70,10.1104/pp.112.212407,https://w3id.org/oc/meta/br/062401300059,author_title
ref_44,The secreted purple acid phosphatase isozymes AtPAP12 and AtPAP26 play a pivotal role in extracellular phosphate-scavenging by Arabidopsis thaliana,The Secreted Purple Acid Phosphatase Isozymes AtPAP12 And AtPAP26 Play A Pivotal Role In Extracellular Phosphate-Scavenging By Arabidopsis Thaliana,70,10.1093/jxb/ers309,https://w3id.org/oc/meta/br/0690212860,author_title
ref_50,The Arabidopsis AtOPT3 protein functions in metal homeostasis and movement of iron to developing seeds,The Arabidopsis AtOPT3 Protein Functions In Metal Homeostasis And Movement Of Iron To Developing Seeds,65,10.1104/pp.107.108183,https://w3id.org/oc/meta/br/061901330302,author_title
ref_52,Ethylene and plant responses to phosphate deficiency,Ethylene And Plant Responses To Phosphate Deficiency,70,10.3389/fpls.2015.00796,https://w3id.org/oc/meta/br/06260308800,author_title
ref_53,Response of Arabidopsis to iron deficiency stress as revealed by microarray analysis,Response Of Arabidopsis To Iron Deficiency Stress As Revealed By Microarray Analysis,70,10.1104/pp.010191,https://w3id.org/oc/meta/br/061901329785,author_title
ref_58,Overexpressing AtPAP15 enhances phosphorus efficiency in soybean,Overexpressing AtPAP15 Enhances Phosphorus Efficiency In Soybean,70,10.1104/pp.109.138891,https://w3id.org/oc/meta/br/062601342832,author_title
ref_61,Functions and regulation of phosphate starvation-induced secreted acid phosphatases in higher plants,Functions And Regulation Of Phosphate Starvation-Induced Secreted Acid Phosphatases In Higher Plants,70,10.1016/j.plantsci.2018.03.013,https://w3id.org/oc/meta/br/06110406775,author_title
ref_62,The effect of iron on the primary root elongation of Arabidopsis during phosphate deficiency,The Effect Of Iron On The Primary Root Elongation Of Arabidopsis During Phosphate Deficiency,70,10.1104/pp.108.118562,https://w3id.org/oc/meta/br/061901330090,author_title
ref_63,FIT interacts with AtbHLH38 and AtbHLH39 in regulating iron uptake gene expression for iron homeostasis in Arabidopsis,FIT Interacts With AtbHLH38 And AtbHLH39 In Regulating Iron Uptake Gene Expression For Iron Homeostasis In Arabidopsis,70,10.1038/cr.2008.26,https://w3id.org/oc/meta/br/0631061066,author_title
ref_67,Physiological and transcriptome analysis of iron and phosphorus interaction in rice seedlings,Physiological And Transcriptome Analysis Of Iron And Phosphorus Interaction In Rice Seedlings,70,10.1104/pp.109.141051,https://w3id.org/oc/meta/br/062601342822,author_title
